open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,EMA12,EMA26,MACD,Signal,Hist
2025-05-23 18:00:00,2577.2,2581.64,2553.02,2559.86,23498.3666,2025-05-23 18:59:59.999,60271161.221138,146835,10605.762,27207092.789919,0.0,2595.726665244428,2616.1467273285143,-20.420062084086112,-8.697996948905223,-11.72206513518089
2025-05-23 19:00:00,2559.87,2575.47,2556.59,2560.98,12159.4179,2025-05-23 19:59:59.999,31190931.778743,115798,6561.2388,16830932.376143,0.0,2590.381024437593,2612.0603030819575,-21.67927864436433,-11.294253287997044,-10.385025356367287
2025-05-23 20:00:00,2560.97,2562.4,2527.01,2543.23,20083.2186,2025-05-23 20:59:59.999,51141022.002369,134000,9184.1177,23390052.231554,0.0,2583.1270206779636,2606.9617621129237,-23.83474143496005,-13.802350917389647,-10.032390517570404
2025-05-23 21:00:00,2543.24,2553.81,2527.2,2534.3,15813.1449,2025-05-23 21:59:59.999,40162844.893879,127176,7780.5642,19766963.283764,0.0,2575.615171342892,2601.5794093638183,-25.964238020926132,-16.234728338096946,-9.729509682829185
2025-05-23 22:00:00,2534.3,2559.0,2530.1,2538.49,21047.0449,2025-05-23 22:59:59.999,53562042.270384,170008,11901.7433,30296404.727839,0.0,2569.903606520909,2596.906119781313,-27.002513260404157,-18.38828532255839,-8.614227937845769
2025-05-23 23:00:00,2538.5,2542.64,2503.66,2526.5,33448.9851,2025-05-23 23:59:59.999,84306507.472656,248805,14934.6515,37649682.446198,0.0,2563.226128594615,2591.690851649364,-28.4647230547489,-20.40357286899649,-8.06115018575241
2025-05-24 00:00:00,2526.49,2544.27,2515.33,2515.69,23243.1572,2025-05-24 00:59:59.999,58824244.007214,202993,11023.0355,27903929.310366,0.0,2555.9128780415977,2586.0611589345963,-30.148280892998628,-22.35251447379692,-7.795766419201708
2025-05-24 01:00:00,2515.7,2535.6,2515.08,2524.53,12588.7286,2025-05-24 01:59:59.999,31813662.350412,124356,6556.2834,16567158.231813,0.0,2551.084742958275,2581.503295309811,-30.418552351536164,-23.96572204934477,-6.452830302191394
2025-05-24 02:00:00,2524.53,2545.0,2518.62,2540.85,8887.0487,2025-05-24 02:59:59.999,22538822.080437,81039,5259.632,13340946.664693,0.0,2549.5101671185403,2578.491940101677,-28.98177298313658,-24.968932236103132,-4.012840747033447
2025-05-24 03:00:00,2540.86,2556.73,2538.12,2549.99,13085.5405,2025-05-24 03:59:59.999,33363364.1202,90262,8117.0367,20695243.821313,0.0,2549.5839875618417,2576.3806852793305,-26.79669771748877,-25.33448533238026,-1.4622123851085078
2025-05-24 04:00:00,2550.0,2563.5,2545.8,2559.4,7460.438,2025-05-24 04:59:59.999,19066686.334417,70042,3628.9231,9275251.292022,0.0,2551.0941433215585,2575.122856740121,-24.028713418562347,-25.07333094961668,1.0446175310543317
2025-05-24 05:00:00,2559.39,2560.5,2543.48,2551.18,8418.6123,2025-05-24 05:59:59.999,21475963.486424,70950,3036.4917,7747061.251563,0.0,2551.107352041319,2573.349311796408,-22.241959755089283,-24.5070567107112,2.2650969556219174
2025-05-24 06:00:00,2551.18,2555.81,2535.08,2547.23,9933.8502,2025-05-24 06:59:59.999,25279077.783565,76982,3934.6906,10013176.41773,0.0,2550.5108363426543,2571.4145479596373,-20.903711616982946,-23.78638769196555,2.882676074982605
2025-05-24 07:00:00,2547.23,2560.6,2545.0,2546.99,9850.3601,2025-05-24 07:59:59.999,25150371.291675,77007,4874.8774,12449038.080648,0.0,2549.969169213015,2569.6053221848492,-19.636152971834235,-22.95634074793929,3.3201877761050547
2025-05-24 08:00:00,2546.99,2558.55,2545.22,2556.99,9381.6203,2025-05-24 08:59:59.999,23940969.577793,73358,5365.6488,13695242.391654,0.0,2551.049297026397,2568.6708538748603,-17.621556848463115,-21.889383968044058,4.267827119580943
2025-05-24 09:00:00,2557.0,2560.5,2551.24,2552.8,8410.4216,2025-05-24 09:59:59.999,21505394.526637,57288,3837.4711,9813424.776105,0.0,2551.318635945413,2567.495235069315,-16.17659912390218,-20.746826999215685,4.570227875313506
2025-05-24 10:00:00,2552.81,2575.85,2552.36,2570.1,15496.8753,2025-05-24 10:59:59.999,39780070.09499,88762,8242.7931,21165959.209069,0.0,2554.208076569196,2567.688180619736,-13.480104050540376,-19.293482409480625,5.813378358940248
2025-05-24 11:00:00,2570.11,2575.69,2562.31,2563.31,10488.316,2025-05-24 11:59:59.999,26939768.96693,94979,5045.799,12961177.982004,0.0,2555.608372481627,2567.3638709442002,-11.755498462573087,-17.78588562009912,6.030387157526032
2025-05-24 12:00:00,2563.32,2565.41,2549.43,2559.19,12947.8951,2025-05-24 12:59:59.999,33111915.440111,89881,6321.5867,16166219.392452,0.0,2556.1593920998384,2566.7583990224075,-10.59900692256906,-16.34850988059311,5.749502958024049
2025-05-24 13:00:00,2559.2,2562.27,2543.73,2546.45,14484.2063,2025-05-24 13:59:59.999,36989492.184552,90370,7987.1702,20401406.243676,0.0,2554.665639469094,2565.254073168896,-10.588433699801953,-15.196494644434878,4.608060944632925
2025-05-24 14:00:00,2546.45,2561.4,2543.51,2558.52,8554.7517,2025-05-24 14:59:59.999,21844502.02046,73781,4916.2445,12556603.844682,0.0,2555.2586180123103,2564.755252934163,-9.496634921852547,-14.056522699918412,4.559887778065866
2025-05-24 15:00:00,2558.52,2564.5,2549.59,2555.64,7628.8858,2025-05-24 15:59:59.999,19499540.108675,86217,3510.5256,8973066.138174,0.0,2555.3172921642627,2564.0800490131137,-8.76275684885104,-12.99776952970494,4.235012680853899
2025-05-24 16:00:00,2555.64,2562.1,2543.86,2557.46,8940.65,2025-05-24 16:59:59.999,22818533.236066,87914,3919.9557,10006065.203393,0.0,2555.6469395236068,2563.5896750121424,-7.942735488535618,-11.986762721471075,4.044027232935457
2025-05-24 17:00:00,2557.46,2564.59,2555.45,2557.8,7464.8583,2025-05-24 17:59:59.999,19116397.212062,66428,3127.9902,8010747.966797,0.0,2555.978179596898,2563.160810196428,-7.182630599530057,-11.025936297082872,3.8433056975528146
2025-05-24 18:00:00,2557.8,2567.38,2544.99,2549.41,8286.8616,2025-05-24 18:59:59.999,21187116.212996,59573,3016.2469,7712349.291536,0.0,2554.9676904281446,2562.1422316633593,-7.174541235214747,-10.255657284709248,3.0811160494945007
2025-05-24 19:00:00,2549.41,2555.49,2546.57,2554.47,4948.005,2025-05-24 19:59:59.999,12624220.748251,56313,2532.2317,6461051.176934,0.0,2554.8911226699684,2561.573918206814,-6.682795536845788,-9.541084935136556,2.8582893982907684
2025-05-24 20:00:00,2554.48,2556.57,2549.7,2552.26,3495.6591,2025-05-24 20:59:59.999,8924037.37213,41681,1897.4358,4843696.180636,0.0,2554.4863345668964,2560.883998339643,-6.397663772746455,-8.912400702658537,2.5147369299120825
2025-05-24 21:00:00,2552.26,2552.8,2519.5,2540.09,17528.2098,2025-05-24 21:59:59.999,44447957.664748,84649,8035.2087,20383022.297289,0.0,2552.271513864297,2559.343702166336,-7.0721883020387395,-8.544358222534578,1.4721699204958387
2025-05-24 22:00:00,2540.1,2540.2,2521.5,2525.39,10828.3088,2025-05-24 22:59:59.999,27405907.871796,101015,5915.9749,14972629.02003,0.0,2548.135896346713,2556.8286131169775,-8.692716770264724,-8.574029932080608,-0.11868683818411618
2025-05-24 23:00:00,2525.4,2535.0,2517.65,2530.4,15190.9741,2025-05-24 23:59:59.999,38390909.527972,144884,7904.6071,19977321.303088,0.0,2545.407296908757,2554.8709380712753,-9.463641162518343,-8.751952178168155,-0.7116889843501877
2025-05-25 00:00:00,2530.41,2539.5,2476.0,2486.89,44857.2078,2025-05-25 00:59:59.999,112148904.675673,210013,17550.6236,43895918.406293,0.0,2536.4046358458713,2549.835313028959,-13.430677183087482,-9.687697179152021,-3.742980003935461
